PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
industrial brushes,https://www.osborn.com/en/search?term=0008509061,0008509061,"End Brush D 12 shank 6x 20 crimped brass coated steelwire 0,30 T20",,"End Brush D 12 shank 6x 20 crimped brass coated steelwire 0,30 T20",,,,,"End Brush D 12 shank 6x 20 crimped brass coated steelwire 0,30 T20","End Brush D 12 shank 6x 20 crimped brass coated steelwire 0,30 T20",,,01.01.2026,,"End Brush D 12 shank 6x 20 crimped brass coated steelwire 0,30 T20",1.47074976468,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008509062,0008509062,"End Brush D 17 shankl 6x 20 crimped brass coated steelwire 0,30 T25",,"End Brush D 17 shankl 6x 20 crimped brass coated steelwire 0,30 T25",,,,,"End Brush D 17 shankl 6x 20 crimped brass coated steelwire 0,30 T25","End Brush D 17 shankl 6x 20 crimped brass coated steelwire 0,30 T25",,,01.01.2026,,"End Brush D 17 shankl 6x 20 crimped brass coated steelwire 0,30 T25",1.5687997489920003,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008509063,0008509063,"End Brush D 25 shank 6x 30 crimped brass coated steelwire 0,30 T30",,"End Brush D 25 shank 6x 30 crimped brass coated steelwire 0,30 T30",,,,,"End Brush D 25 shank 6x 30 crimped brass coated steelwire 0,30 T30","End Brush D 25 shank 6x 30 crimped brass coated steelwire 0,30 T30",,,01.01.2026,,"End Brush D 25 shank 6x 30 crimped brass coated steelwire 0,30 T30",1.8139247097720004,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008509064,0008509064,"End Brush D 30 shank 6x 20 crimped brass coated steelwire 0,30 T33",,"End Brush D 30 shank 6x 20 crimped brass coated steelwire 0,30 T33",,,,,"End Brush D 30 shank 6x 20 crimped brass coated steelwire 0,30 T33","End Brush D 30 shank 6x 20 crimped brass coated steelwire 0,30 T33",,,01.01.2026,,"End Brush D 30 shank 6x 20 crimped brass coated steelwire 0,30 T33",2.353199623488,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008512061,0008512061,"Bevel Brush D100x 10 thread M14x2,0 crimped brass coated steelwire 0,30",,"Bevel Brush D100x 10 thread M14x2,0 crimped brass coated steelwire 0,30",,,,,"Bevel Brush D100x 10 thread M14x2,0 crimped brass coated steelwire 0,30","Bevel Brush D100x 10 thread M14x2,0 crimped brass coated steelwire 0,30",,,01.01.2026,,"Bevel Brush D100x 10 thread M14x2,0 crimped brass coated steelwire 0,30",4.633000000000001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008512062,0008512062,"Bevel Brush D100x 20 thread M14x2,0 crimped brass coated steelwire 0,30",,"Bevel Brush D100x 20 thread M14x2,0 crimped brass coated steelwire 0,30",,,,,"Bevel Brush D100x 20 thread M14x2,0 crimped brass coated steelwire 0,30","Bevel Brush D100x 20 thread M14x2,0 crimped brass coated steelwire 0,30",,,01.01.2026,,"Bevel Brush D100x 20 thread M14x2,0 crimped brass coated steelwire 0,30",5.617,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008512161,0008512161,"Bevel Brush D100x 10 thread M14x2,0 crimped steelwire 0,30",,"Bevel Brush D100x 10 thread M14x2,0 crimped steelwire 0,30",,,,,"Bevel Brush D100x 10 thread M14x2,0 crimped steelwire 0,30","Bevel Brush D100x 10 thread M14x2,0 crimped steelwire 0,30",,,01.01.2026,,"Bevel Brush D100x 10 thread M14x2,0 crimped steelwire 0,30",5.196649168536001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008512162,0008512162,"Bevel Brush D100x 20 thread M14x2,0 crimped steelwire 0,30",,"Bevel Brush D100x 20 thread M14x2,0 crimped steelwire 0,30",,,,,"Bevel Brush D100x 20 thread M14x2,0 crimped steelwire 0,30","Bevel Brush D100x 20 thread M14x2,0 crimped steelwire 0,30",,,01.01.2026,,"Bevel Brush D100x 20 thread M14x2,0 crimped steelwire 0,30",7.157648854776001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008522061,0008522061,"Wheel Brush D100x 16 crimped brass coated steelwire 0,30 Bore D 20 with adapter set single packing",,"Wheel Brush D100x 16 crimped brass coated steelwire 0,30 Bore D 20 with adapter set single packing",,,,,"Wheel Brush D100x 16 crimped brass coated steelwire 0,30 Bore D 20 with adapter set single packing","Wheel Brush D100x 16 crimped brass coated steelwire 0,30 Bore D 20 with adapter set single packing",,,01.01.2026,,"Wheel Brush D100x 16 crimped brass coated steelwire 0,30 Bore D 20 with adapter set single packing",5.490799121472,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008522062,0008522062,"Wheel Brush D100x 20 crimped brass coated steelwire 0,30 Bore D 20 with adapter set / Tubed. 30 single packing",,"Wheel Brush D100x 20 crimped brass coated steelwire 0,30 Bore D 20 with adapter set / Tubed. 30 single packing",,,,,"Wheel Brush D100x 20 crimped brass coated steelwire 0,30 Bore D 20 with adapter set / Tubed. 30 single packing","Wheel Brush D100x 20 crimped brass coated steelwire 0,30 Bore D 20 with adapter set / Tubed. 30 single packing",,,01.01.2026,,"Wheel Brush D100x 20 crimped brass coated steelwire 0,30 Bore D 20 with adapter set / Tubed. 30 single packing",5.686899090095999,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008522161,0008522161,"Wheel Brush D100x 16 crimped steelwire 0,30 Bore D 20 with adapter set single packing",,"Wheel Brush D100x 16 crimped steelwire 0,30 Bore D 20 with adapter set single packing",,,,,"Wheel Brush D100x 16 crimped steelwire 0,30 Bore D 20 with adapter set single packing","Wheel Brush D100x 16 crimped steelwire 0,30 Bore D 20 with adapter set single packing",,,01.01.2026,,"Wheel Brush D100x 16 crimped steelwire 0,30 Bore D 20 with adapter set single packing",5.490799121472,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008522162,0008522162,"ECO Wheelbrush D100x20 bore 20mm+adapter crimped steelwire 0,30 single packed",,"ECO Wheelbrush D100x20 bore 20mm+adapter crimped steelwire 0,30 single packed",,,,,"ECO Wheelbrush D100x20 bore 20mm+adapter crimped steelwire 0,30 single packed","ECO Wheelbrush D100x20 bore 20mm+adapter crimped steelwire 0,30 single packed",,,01.01.2026,,"ECO Wheelbrush D100x20 bore 20mm+adapter crimped steelwire 0,30 single packed",5.686899090095999,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008532061,0008532061,"ECO-WHEELBD.125*18 FW TUBED.30 BOHRG.20MM BRCT.WR.0,30 -EVP",,"ECO-WHEELBD.125*18 FW TUBED.30 BOHRG.20MM BRCT.WR.0,30 -EVP",,,,,"ECO-WHEELBD.125*18 FW TUBED.30 BOHRG.20MM BRCT.WR.0,30 -EVP","ECO-WHEELBD.125*18 FW TUBED.30 BOHRG.20MM BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBD.125*18 FW TUBED.30 BOHRG.20MM BRCT.WR.0,30 -EVP",5.686899090095999,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008532062,0008532062,"ECO-WHEELBD.125*25 FW TUBED.30 BOHRG.20MM,BRCT.WR.0,30 -EVP",,"ECO-WHEELBD.125*25 FW TUBED.30 BOHRG.20MM,BRCT.WR.0,30 -EVP",,,,,"ECO-WHEELBD.125*25 FW TUBED.30 BOHRG.20MM,BRCT.WR.0,30 -EVP","ECO-WHEELBD.125*25 FW TUBED.30 BOHRG.20MM,BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBD.125*25 FW TUBED.30 BOHRG.20MM,BRCT.WR.0,30 -EVP",6.226174003812001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008532161,0008532161,"ECO-WHEELBRUSH D.125*18MM FW B.20MM,STEELWR.0,30 -EVP",,"ECO-WHEELBRUSH D.125*18MM FW B.20MM,STEELWR.0,30 -EVP",,,,,"ECO-WHEELBRUSH D.125*18MM FW B.20MM,STEELWR.0,30 -EVP","ECO-WHEELBRUSH D.125*18MM FW B.20MM,STEELWR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBRUSH D.125*18MM FW B.20MM,STEELWR.0,30 -EVP",5.686899090095999,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008532162,0008532162,"ECO-WHEELBRUSH D.125*A.25*B.20 PL.ADAPT.STEELWR.0,30 -EVP",,"ECO-WHEELBRUSH D.125*A.25*B.20 PL.ADAPT.STEELWR.0,30 -EVP",,,,,"ECO-WHEELBRUSH D.125*A.25*B.20 PL.ADAPT.STEELWR.0,30 -EVP","ECO-WHEELBRUSH D.125*A.25*B.20 PL.ADAPT.STEELWR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBRUSH D.125*A.25*B.20 PL.ADAPT.STEELWR.0,30 -EVP",6.226174003812001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008544061,0008544061,"ECO-WHEELBRUSH D.150X18 bore 1 1/4 brass coated steelwire 0,30 single packed",,"ECO-WHEELBRUSH D.150X18 bore 1 1/4 brass coated steelwire 0,30 single packed",,,,,"ECO-WHEELBRUSH D.150X18 bore 1 1/4 brass coated steelwire 0,30 single packed","ECO-WHEELBRUSH D.150X18 bore 1 1/4 brass coated steelwire 0,30 single packed",,,01.01.2026,,"ECO-WHEELBRUSH D.150X18 bore 1 1/4 brass coated steelwire 0,30 single packed",7.304723831244001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008544062,0008544062,"ECO-WHL..150*25 FW TUBE.D.50,8 BOHRG.32,T29 BRCT.WR.0,30 -EVP",,"ECO-WHL..150*25 FW TUBE.D.50,8 BOHRG.32,T29 BRCT.WR.0,30 -EVP",,,,,"ECO-WHL..150*25 FW TUBE.D.50,8 BOHRG.32,T29 BRCT.WR.0,30 -EVP","ECO-WHL..150*25 FW TUBE.D.50,8 BOHRG.32,T29 BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHL..150*25 FW TUBE.D.50,8 BOHRG.32,T29 BRCT.WR.0,30 -EVP",7.647898776336001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008544161,0008544161,"ECO-WHEELBRUSH D.150*A.18*B.32MM PL.ADAPT.STEELWR.0,30MM -EVP",,"ECO-WHEELBRUSH D.150*A.18*B.32MM PL.ADAPT.STEELWR.0,30MM -EVP",,,,,"ECO-WHEELBRUSH D.150*A.18*B.32MM PL.ADAPT.STEELWR.0,30MM -EVP","ECO-WHEELBRUSH D.150*A.18*B.32MM PL.ADAPT.STEELWR.0,30MM -EVP",,,01.01.2026,,"ECO-WHEELBRUSH D.150*A.18*B.32MM PL.ADAPT.STEELWR.0,30MM -EVP",7.304723831244001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008544162,0008544162,"ECO-Wheelbrush D150x25 bore 32+adapter crimped steelwire 0,30 single packed",,"ECO-Wheelbrush D150x25 bore 32+adapter crimped steelwire 0,30 single packed",,,,,"ECO-Wheelbrush D150x25 bore 32+adapter crimped steelwire 0,30 single packed","ECO-Wheelbrush D150x25 bore 32+adapter crimped steelwire 0,30 single packed",,,01.01.2026,,"ECO-Wheelbrush D150x25 bore 32+adapter crimped steelwire 0,30 single packed",7.647898776336001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008554061,0008554061,"ECO-WHEELB178*20 FW,TUBE.D.50,8 BOHRG.32,T37,BRCT.WR.0,30 -EVP",,"ECO-WHEELB178*20 FW,TUBE.D.50,8 BOHRG.32,T37,BRCT.WR.0,30 -EVP",,,,,"ECO-WHEELB178*20 FW,TUBE.D.50,8 BOHRG.32,T37,BRCT.WR.0,30 -EVP","ECO-WHEELB178*20 FW,TUBE.D.50,8 BOHRG.32,T37,BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELB178*20 FW,TUBE.D.50,8 BOHRG.32,T37,BRCT.WR.0,30 -EVP",9.55987347042,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008554062,0008554062,"ECO-WHEELBD.178*25,TUBE.D.50,8 BOHRG.32 T37,BRCT.WR.0,30 -EVP",,"ECO-WHEELBD.178*25,TUBE.D.50,8 BOHRG.32 T37,BRCT.WR.0,30 -EVP",,,,,"ECO-WHEELBD.178*25,TUBE.D.50,8 BOHRG.32 T37,BRCT.WR.0,30 -EVP","ECO-WHEELBD.178*25,TUBE.D.50,8 BOHRG.32 T37,BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBD.178*25,TUBE.D.50,8 BOHRG.32 T37,BRCT.WR.0,30 -EVP",10.099148384136,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008554161,0008554161,"ECO-WHEELBRUSH D.178*20MM FW B.13MM,STEELWR.0,30 -EVP",,"ECO-WHEELBRUSH D.178*20MM FW B.13MM,STEELWR.0,30 -EVP",,,,,"ECO-WHEELBRUSH D.178*20MM FW B.13MM,STEELWR.0,30 -EVP","ECO-WHEELBRUSH D.178*20MM FW B.13MM,STEELWR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBRUSH D.178*20MM FW B.13MM,STEELWR.0,30 -EVP",9.55987347042,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008554162,0008554162,"ECO-Wheelbrush D175x25 bore 32+adapter crimped steelwire 0,30 single packed",,"ECO-Wheelbrush D175x25 bore 32+adapter crimped steelwire 0,30 single packed",,,,,"ECO-Wheelbrush D175x25 bore 32+adapter crimped steelwire 0,30 single packed","ECO-Wheelbrush D175x25 bore 32+adapter crimped steelwire 0,30 single packed",,,01.01.2026,,"ECO-Wheelbrush D175x25 bore 32+adapter crimped steelwire 0,30 single packed",10.099148384136,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008566061,0008566061,"Wheel Brush D200x 20 bore 32 crimped brass coated steelwire 0,30 T42 Tubediameter 50,8 single packing",,"Wheel Brush D200x 20 bore 32 crimped brass coated steelwire 0,30 T42 Tubediameter 50,8 single packing",,,,,"Wheel Brush D200x 20 bore 32 crimped brass coated steelwire 0,30 T42 Tubediameter 50,8 single packing","Wheel Brush D200x 20 bore 32 crimped brass coated steelwire 0,30 T42 Tubediameter 50,8 single packing",,,01.01.2026,,"Wheel Brush D200x 20 bore 32 crimped brass coated steelwire 0,30 T42 Tubediameter 50,8 single packing",11.76599811744,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008566062,0008566062,"Wheelbrush D200x25 tube D 2 + Adapter crimped brass coated steelwire 0,30 T42 single packed",,"Wheelbrush D200x25 tube D 2 + Adapter crimped brass coated steelwire 0,30 T42 single packed",,,,,"Wheelbrush D200x25 tube D 2 + Adapter crimped brass coated steelwire 0,30 T42 single packed","Wheelbrush D200x25 tube D 2 + Adapter crimped brass coated steelwire 0,30 T42 single packed",,,01.01.2026,,"Wheelbrush D200x25 tube D 2 + Adapter crimped brass coated steelwire 0,30 T42 single packed",12.599422984092001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008566161,0008566161,"Wheel Brush D200x 22 crimped steelwire 0,30 T42 Bore D 32 with adapter set single packing",,"Wheel Brush D200x 22 crimped steelwire 0,30 T42 Bore D 32 with adapter set single packing",,,,,"Wheel Brush D200x 22 crimped steelwire 0,30 T42 Bore D 32 with adapter set single packing","Wheel Brush D200x 22 crimped steelwire 0,30 T42 Bore D 32 with adapter set single packing",,,01.01.2026,,"Wheel Brush D200x 22 crimped steelwire 0,30 T42 Bore D 32 with adapter set single packing",11.76599811744,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008566162,0008566162,"ECO-Wheelbrush D200x25 bore 32+adapter crimped steelwire 0,30 single packed",,"ECO-Wheelbrush D200x25 bore 32+adapter crimped steelwire 0,30 single packed",,,,,"ECO-Wheelbrush D200x25 bore 32+adapter crimped steelwire 0,30 single packed","ECO-Wheelbrush D200x25 bore 32+adapter crimped steelwire 0,30 single packed",,,01.01.2026,,"ECO-Wheelbrush D200x25 bore 32+adapter crimped steelwire 0,30 single packed",12.599422984092001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008576061,0008576061,"ECO-WHEELBRUSH D.250*25FW,Bo.1 1/4 +adapt. TUBED.100 BRCT.WR.0,30 -EVP",,"ECO-WHEELBRUSH D.250*25FW,Bo.1 1/4 +adapt. TUBED.100 BRCT.WR.0,30 -EVP",,,,,"ECO-WHEELBRUSH D.250*25FW,Bo.1 1/4 +adapt. TUBED.100 BRCT.WR.0,30 -EVP","ECO-WHEELBRUSH D.250*25FW,Bo.1 1/4 +adapt. TUBED.100 BRCT.WR.0,30 -EVP",,,01.01.2026,,"ECO-WHEELBRUSH D.250*25FW,Bo.1 1/4 +adapt. TUBED.100 BRCT.WR.0,30 -EVP",14.511397678176003,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008576062,0008576062,"Wheel Brush D250x35 bore 1 1/4 crimped brass-coated steel wire 0,30 T50 single packed with adapter set",,"Wheel Brush D250x35 bore 1 1/4 crimped brass-coated steel wire 0,30 T50 single packed with adapter set",,,,,"Wheel Brush D250x35 bore 1 1/4 crimped brass-coated steel wire 0,30 T50 single packed with adapter set","Wheel Brush D250x35 bore 1 1/4 crimped brass-coated steel wire 0,30 T50 single packed with adapter set",,,01.01.2026,,"Wheel Brush D250x35 bore 1 1/4 crimped brass-coated steel wire 0,30 T50 single packed with adapter set",15.393847536984001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008600009,0008600009,"Assortment 36 pcs. incl. 10 x Cupb. D50 10 x Wheelb. D50, 10 x Wheelb. D75 6 x Endbrush D25 crimped brass coated steel",,"Assortment 36 pcs. incl. 10 x Cupb. D50 10 x Wheelb. D50, 10 x Wheelb. D75 6 x Endbrush D25 crimped brass coated steel",,,,,"Assortment 36 pcs. incl. 10 x Cupb. D50 10 x Wheelb. D50, 10 x Wheelb. D75 6 x Endbrush D25 crimped brass coated steel","Assortment 36 pcs. incl. 10 x Cupb. D50 10 x Wheelb. D50, 10 x Wheelb. D75 6 x Endbrush D25 crimped brass coated steel",,,01.01.2026,,"Assortment 36 pcs. incl. 10 x Cupb. D50 10 x Wheelb. D50, 10 x Wheelb. D75 6 x Endbrush D25 crimped brass coated steel",36.52361915622,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008600010,0008600010,"ECO-WHEELBRUSH D.100MM shank 6MM brass coated steelwire 0,30",,"ECO-WHEELBRUSH D.100MM shank 6MM brass coated steelwire 0,30",,,,,"ECO-WHEELBRUSH D.100MM shank 6MM brass coated steelwire 0,30","ECO-WHEELBRUSH D.100MM shank 6MM brass coated steelwire 0,30",,,01.01.2026,,"ECO-WHEELBRUSH D.100MM shank 6MM brass coated steelwire 0,30",1.6668497333039998,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008600051,0008600051,"ECO-WHEELBRUSH D.50 shank 6MM brass coated steelwire 0,30",,"ECO-WHEELBRUSH D.50 shank 6MM brass coated steelwire 0,30",,,,,"ECO-WHEELBRUSH D.50 shank 6MM brass coated steelwire 0,30","ECO-WHEELBRUSH D.50 shank 6MM brass coated steelwire 0,30",,,01.01.2026,,"ECO-WHEELBRUSH D.50 shank 6MM brass coated steelwire 0,30",1.127574819588,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008600063,0008600063,"ECO-WHEELBRUSH D.63 shank 6MM brass coated steelwire 0,30",,"ECO-WHEELBRUSH D.63 shank 6MM brass coated steelwire 0,30",,,,,"ECO-WHEELBRUSH D.63 shank 6MM brass coated steelwire 0,30","ECO-WHEELBRUSH D.63 shank 6MM brass coated steelwire 0,30",,,01.01.2026,,"ECO-WHEELBRUSH D.63 shank 6MM brass coated steelwire 0,30",1.2746497960560004,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008600075,0008600075,"ECO-WHEELBRUSH D.75MM shank 6MM brass coated steelwire 0,30",,"ECO-WHEELBRUSH D.75MM shank 6MM brass coated steelwire 0,30",,,,,"ECO-WHEELBRUSH D.75MM shank 6MM brass coated steelwire 0,30","ECO-WHEELBRUSH D.75MM shank 6MM brass coated steelwire 0,30",,,01.01.2026,,"ECO-WHEELBRUSH D.75MM shank 6MM brass coated steelwire 0,30",1.4217247725239996,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608130,0008608130,"ECO-Cup Brush D60 thread M14x2 knotted steelwire 0,35",,"ECO-Cup Brush D60 thread M14x2 knotted steelwire 0,35",,,,,"ECO-Cup Brush D60 thread M14x2 knotted steelwire 0,35","ECO-Cup Brush D60 thread M14x2 knotted steelwire 0,35",,,01.01.2026,,"ECO-Cup Brush D60 thread M14x2 knotted steelwire 0,35",4.020049356792,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608131,0008608131,"Cup Brush D65 thread M14x2 knotted steelwire 0,35",,"Cup Brush D65 thread M14x2 knotted steelwire 0,35",,,,,"Cup Brush D65 thread M14x2 knotted steelwire 0,35","Cup Brush D65 thread M14x2 knotted steelwire 0,35",,,01.01.2026,,"Cup Brush D65 thread M14x2 knotted steelwire 0,35",5.981049043032,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608133,0008608133,"ECO-CUPB.D.80,THRDM14*2 GEZ.STEELWR.0,35,22 KNT.",,"ECO-CUPB.D.80,THRDM14*2 GEZ.STEELWR.0,35,22 KNT.",,,,,"ECO-CUPB.D.80,THRDM14*2 GEZ.STEELWR.0,35,22 KNT.","ECO-CUPB.D.80,THRDM14*2 GEZ.STEELWR.0,35,22 KNT.",,,01.01.2026,,"ECO-CUPB.D.80,THRDM14*2 GEZ.STEELWR.0,35,22 KNT.",11.079648227256001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608134,0008608134,"ECO-CUPB.D.100,THRDM14*2 GEZ.STEELWR.0,35,26 KNT.",,"ECO-CUPB.D.100,THRDM14*2 GEZ.STEELWR.0,35,26 KNT.",,,,,"ECO-CUPB.D.100,THRDM14*2 GEZ.STEELWR.0,35,26 KNT.","ECO-CUPB.D.100,THRDM14*2 GEZ.STEELWR.0,35,26 KNT.",,,01.01.2026,,"ECO-CUPB.D.100,THRDM14*2 GEZ.STEELWR.0,35,26 KNT.",12.305273031156004,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608135,0008608135,"Cup Brush D120 thread M14x2,0 knotted steel wire 0,35 30 knots",,"Cup Brush D120 thread M14x2,0 knotted steel wire 0,35 30 knots",,,,,"Cup Brush D120 thread M14x2,0 knotted steel wire 0,35 30 knots","Cup Brush D120 thread M14x2,0 knotted steel wire 0,35 30 knots",,,01.01.2026,,"Cup Brush D120 thread M14x2,0 knotted steel wire 0,35 30 knots",12.991622921340003,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=0008608136,0008608136,"Cup Brush D125 thread M14x2 knotted steel wire 0,35",,"Cup Brush D125 thread M14x2 knotted steel wire 0,35",,,,,"Cup Brush D125 thread M14x2 knotted steel wire 0,35","Cup Brush D125 thread M14x2 knotted steel wire 0,35",,,01.01.2026,,"Cup Brush D125 thread M14x2 knotted steel wire 0,35",14.95262260758,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=2008608151,2008608151,"ECO Cup Brush D65 thread M14x2,0 knotted steelwire 0,50 / 18 knotts",,"ECO Cup Brush D65 thread M14x2,0 knotted steelwire 0,50 / 18 knotts",,,,,"ECO Cup Brush D65 thread M14x2,0 knotted steelwire 0,50 / 18 knotts","ECO Cup Brush D65 thread M14x2,0 knotted steelwire 0,50 / 18 knotts",,,01.01.2026,,"ECO Cup Brush D65 thread M14x2,0 knotted steelwire 0,50 / 18 knotts",5.63787409794,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
industrial brushes,https://www.osborn.com/en/search?term=2008608153,2008608153,"ECO-CUPB.D.80 thread M14x2,0 knotted steelwire 0,50 22 knotts, single packed",,"ECO-CUPB.D.80 thread M14x2,0 knotted steelwire 0,50 22 knotts, single packed",,,,,"ECO-CUPB.D.80 thread M14x2,0 knotted steelwire 0,50 22 knotts, single packed","ECO-CUPB.D.80 thread M14x2,0 knotted steelwire 0,50 22 knotts, single packed",,,01.01.2026,,"ECO-CUPB.D.80 thread M14x2,0 knotted steelwire 0,50 22 knotts, single packed",10.834523266476001,EUR,,,,,,,,,,,,BUC,,1,7-15 zile,,,,,
