PDT_LABEL,ITEM_SUP_LINK,PDT_SUP_REF,PDT_SUMMARY,PDT_KEYWORD,PDT_DESCRIPTION,PDT_IMG_FILE,PDT_IMG_URL,PDT_UNSPSC,PDT_FILE,ITEM_LABEL,ITEM_SUP_REF,PDT_SUP_URL,ITEM_CTR_REF,ITEM_VALIDITY_BEGIN_DATE,ITEM_VALIDITY_END_DATE,ITEM_COMMENT,ITEM_PUBLIC_PRICE,ITEM_UNIT_CURRENCY,ITEM_VAT_VALUE,ITEM_QTY_NEG_A,ITEM_PRICE_A,ITEM_QTY_NEG_B,ITEM_PRICE_B,ITEM_QTY_NEG_C,ITEM_PRICE_C,ITEM_QTY_NEG_D,ITEM_PRICE_D,ITEM_QTY_NEG_E,ITEM_PRICE_E,ITEM_UNIT,ITEM_OTHER_UNIT,ITEM_PACKAGING,ITEM_DELIVERY_TIME,ITEM_SHIP_CODE,ITEM_INCOTERM,ITEM_INCOPLACE,fam_node,Product_type
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.259-014.0,1.259-014.0, B 80 W Bp DOSE+D65+V900+180Ah,,FLOOR CARE SOLUTIONS / Masina de spalat pardoseli B 80 W ,,,,, B 80 W Bp DOSE+D65+V900+180Ah, B 80 W Bp DOSE+D65+V900+180Ah,,,2026-01-01 00:00:00,, B 80 W Bp DOSE+D65+V900+180Ah,72250.56,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.251-901.0,1.251-901.0, HDS 12/14 -4 ST GAS *EU-I,,PROFESSIONAL PRODUCTS / HDS 12/14 -4 ST GAS *EU-I,,,,, HDS 12/14 -4 ST GAS *EU-I, HDS 12/14 -4 ST GAS *EU-I,,,2026-01-01 00:00:00,, HDS 12/14 -4 ST GAS *EU-I,70052.2,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.251-902.0,1.251-902.0, HDS 12/14 -4 ST GAS LPG *EU-I,,PROFESSIONAL PRODUCTS / HDS 12/14 -4 ST GAS LPG *EU-I,,,,, HDS 12/14 -4 ST GAS LPG *EU-I, HDS 12/14 -4 ST GAS LPG *EU-I,,,2026-01-01 00:00:00,, HDS 12/14 -4 ST GAS LPG *EU-I,70973.89,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.698-917.0,1.698-917.0, HDS 9/14-4 ST *EU-I,,PROFESSIONAL PRODUCTS / HDS 9/14-4 ST *EU-I,,,,, HDS 9/14-4 ST *EU-I, HDS 9/14-4 ST *EU-I,,,2026-01-01 00:00:00,, HDS 9/14-4 ST *EU-I,44176.85,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.251-900.0,1.251-900.0, HDS 9/16-4 ST GAS *EU-I,,PROFESSIONAL PRODUCTS / HDS 9/16-4 ST GAS *EU-I,,,,, HDS 9/16-4 ST GAS *EU-I, HDS 9/16-4 ST GAS *EU-I,,,2026-01-01 00:00:00,, HDS 9/16-4 ST GAS *EU-I,66183.83,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.528-133.0,1.528-133.0, T 9/1 Bp,,PROFESSIONAL PRODUCTS / T 9/1 Bp,,,,, T 9/1 Bp, T 9/1 Bp,,,2026-01-01 00:00:00,, T 9/1 Bp,1762.19,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.527-150.0,1.527-150.0, T 10/1 *EU,,PROFESSIONAL PRODUCTS / T 10/1 *EU,,,,, T 10/1 *EU, T 10/1 *EU,,,2026-01-01 00:00:00,, T 10/1 *EU,917.65,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.527-154.0,1.527-154.0, T 10/1 Adv *EU,,PROFESSIONAL PRODUCTS / T 10/1 Adv *EU,,,,, T 10/1 Adv *EU, T 10/1 Adv *EU,,,2026-01-01 00:00:00,, T 10/1 Adv *EU,1002,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.527-157.0,1.527-157.0, T 10/1 Adv *EU,,PROFESSIONAL PRODUCTS / T 10/1 Adv *EU,,,,, T 10/1 Adv *EU, T 10/1 Adv *EU,,,2026-01-01 00:00:00,, T 10/1 Adv *EU,1025.94,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.527-419.0,1.527-419.0, T 10/1 Adv HEPA *EU,,PROFESSIONAL PRODUCTS / T 10/1 Adv HEPA *EU,,,,, T 10/1 Adv HEPA *EU, T 10/1 Adv HEPA *EU,,,2026-01-01 00:00:00,, T 10/1 Adv HEPA *EU,1128.1,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-100.0,1.355-100.0, T 12/1 *EU,,PROFESSIONAL PRODUCTS / T 12/1 *EU,,,,, T 12/1 *EU, T 12/1 *EU,,,2026-01-01 00:00:00,, T 12/1 *EU,1480.53,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-148.0,1.355-148.0, T 12/1 *EU,,PROFESSIONAL PRODUCTS / T 12/1 *EU,,,,, T 12/1 *EU, T 12/1 *EU,,,2026-01-01 00:00:00,, T 12/1 *EU,1383.68,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-135.0,1.355-135.0, T 12/1 eco!efficiency *EU,,PROFESSIONAL PRODUCTS / T 12/1 eco!efficiency *EU,,,,, T 12/1 eco!efficiency *EU, T 12/1 eco!efficiency *EU,,,2026-01-01 00:00:00,, T 12/1 eco!efficiency *EU,1775,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-133.0,1.355-133.0, T 12/1 Edition *EU,,PROFESSIONAL PRODUCTS / T 12/1 Edition *EU,,,,, T 12/1 Edition *EU, T 12/1 Edition *EU,,,2026-01-01 00:00:00,, T 12/1 Edition *EU,1640.73,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-134.0,1.355-134.0, T 12/1*EU,,PROFESSIONAL PRODUCTS / T 12/1*EU,,,,, T 12/1*EU, T 12/1*EU,,,2026-01-01 00:00:00,, T 12/1*EU,1726.14,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-228.0,1.355-228.0, T 15/1,,PROFESSIONAL PRODUCTS / T 15/1,,,,, T 15/1, T 15/1,,,2026-01-01 00:00:00,, T 15/1,1978.81,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-235.0,1.355-235.0, T 15/1 *EU,,PROFESSIONAL PRODUCTS / T 15/1 *EU,,,,, T 15/1 *EU, T 15/1 *EU,,,2026-01-01 00:00:00,, T 15/1 *EU,2340.9,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-250.0,1.355-250.0, T 15/1 *EU,,PROFESSIONAL PRODUCTS / T 15/1 *EU,,,,, T 15/1 *EU, T 15/1 *EU,,,2026-01-01 00:00:00,, T 15/1 *EU,1805.13,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.355-200.0,1.355-200.0, T 15/1 EU,,PROFESSIONAL PRODUCTS / T 15/1 EU,,,,, T 15/1 EU, T 15/1 EU,,,2026-01-01 00:00:00,, T 15/1 EU,2001.45,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=1.527-145.0,1.527-145.0, T 7/1 eco!efficiency *EU,,PROFESSIONAL PRODUCTS / T 7/1 eco!efficiency *EU,,,,, T 7/1 eco!efficiency *EU, T 7/1 eco!efficiency *EU,,,2026-01-01 00:00:00,, T 7/1 eco!efficiency *EU,941.77,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.783-014.0,2.783-014.0, ABS carpet cleaning BR 40/10 C,,FLOOR CARE SOLUTIONS / ABS carpet cleaning BR 40/10 C,,,,, ABS carpet cleaning BR 40/10 C, ABS carpet cleaning BR 40/10 C,,,2026-01-01 00:00:00,, ABS carpet cleaning BR 40/10 C,2177.03,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-968.0,2.640-968.0, ABS ram protection BR/BD 75/90,,FLOOR CARE SOLUTIONS / ABS ram protection BR/BD 75/90,,,,, ABS ram protection BR/BD 75/90, ABS ram protection BR/BD 75/90,,,2026-01-01 00:00:00,, ABS ram protection BR/BD 75/90,2622.74,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=6.650-293.0,6.650-293.0," Adapter cable EU to GB, 20cm",,"FLOOR CARE SOLUTIONS / Adapter cable EU to GB, 20cm",,,,," Adapter cable EU to GB, 20cm"," Adapter cable EU to GB, 20cm",,,2026-01-01 00:00:00,," Adapter cable EU to GB, 20cm",116.54,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.035-264.0,4.035-264.0, Adapter cable SB120 - SB50,,FLOOR CARE SOLUTIONS / Adapter cable SB120 - SB50,,,,, Adapter cable SB120 - SB50, Adapter cable SB120 - SB50,,,2026-01-01 00:00:00,, Adapter cable SB120 - SB50,700.85,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=6.649-700.0,6.649-700.0, Adapter cable UK,,FLOOR CARE SOLUTIONS / Adapter cable UK,,,,, Adapter cable UK, Adapter cable UK,,,2026-01-01 00:00:00,, Adapter cable UK,449.47,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=5.035-488.0,5.035-488.0, Adapter Homebase,,FLOOR CARE SOLUTIONS / Adapter Homebase,,,,, Adapter Homebase, Adapter Homebase,,,2026-01-01 00:00:00,, Adapter Homebase,43.22,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.035-473.0,4.035-473.0, Adapter Set BD,,FLOOR CARE SOLUTIONS / Adapter Set BD,,,,, Adapter Set BD, Adapter Set BD,,,2026-01-01 00:00:00,, Adapter Set BD,283.15,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.035-472.0,4.035-472.0, Adapter Set BR,,FLOOR CARE SOLUTIONS / Adapter Set BR,,,,, Adapter Set BR, Adapter Set BR,,,2026-01-01 00:00:00,, Adapter Set BR,283.15,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.031-085.0,4.031-085.0, Additional weight belt drive BD 45-55/40,,FLOOR CARE SOLUTIONS / Additional weight belt drive BD 45-55/40,,,,, Additional weight belt drive BD 45-55/40, Additional weight belt drive BD 45-55/40,,,2026-01-01 00:00:00,, Additional weight belt drive BD 45-55/40,1083.64,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-718.0,2.641-718.0, Add-on kit,,FLOOR CARE SOLUTIONS / Add-on kit,,,,, Add-on kit, Add-on kit,,,2026-01-01 00:00:00,, Add-on kit,2523.73,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-802.0,2.642-802.0, Add-on kit additional weight BDS,,FLOOR CARE SOLUTIONS / Add-on kit additional weight BDS,,,,, Add-on kit additional weight BDS, Add-on kit additional weight BDS,,,2026-01-01 00:00:00,, Add-on kit additional weight BDS,904.43,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-376.0,2.640-376.0, Add-on kit brake BR/BD 55/60,,FLOOR CARE SOLUTIONS / Add-on kit brake BR/BD 55/60,,,,, Add-on kit brake BR/BD 55/60, Add-on kit brake BR/BD 55/60,,,2026-01-01 00:00:00,, Add-on kit brake BR/BD 55/60,1045.61,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.783-005.0,2.783-005.0, Add-on kit carpet cleaning BR 30/4 C,,FLOOR CARE SOLUTIONS / Add-on kit carpet cleaning BR 30/4 C,,,,, Add-on kit carpet cleaning BR 30/4 C, Add-on kit carpet cleaning BR 30/4 C,,,2026-01-01 00:00:00,, Add-on kit carpet cleaning BR 30/4 C,659.82,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-100.0,2.640-100.0, Add-on kit carriage BD 530 XL,,FLOOR CARE SOLUTIONS / Add-on kit carriage BD 530 XL,,,,, Add-on kit carriage BD 530 XL, Add-on kit carriage BD 530 XL,,,2026-01-01 00:00:00,, Add-on kit carriage BD 530 XL,1215.97,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-099.0,2.640-099.0, Add-on kit carriage BD530,,FLOOR CARE SOLUTIONS / Add-on kit carriage BD530,,,,, Add-on kit carriage BD530, Add-on kit carriage BD530,,,2026-01-01 00:00:00,, Add-on kit carriage BD530,1216.11,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-723.0,2.643-723.0, Add-on kit carriage roller,,FLOOR CARE SOLUTIONS / Add-on kit carriage roller,,,,, Add-on kit carriage roller, Add-on kit carriage roller,,,2026-01-01 00:00:00,, Add-on kit carriage roller,339.1,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.037-134.0,4.037-134.0, Add-on kit cover chemistry Retail,,FLOOR CARE SOLUTIONS / Add-on kit cover chemistry Retail,,,,, Add-on kit cover chemistry Retail, Add-on kit cover chemistry Retail,,,2026-01-01 00:00:00,, Add-on kit cover chemistry Retail,177.29,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-228.0,2.644-228.0, Add-on kit deflector roll stackable,,FLOOR CARE SOLUTIONS / Add-on kit deflector roll stackable,,,,, Add-on kit deflector roll stackable, Add-on kit deflector roll stackable,,,2026-01-01 00:00:00,, Add-on kit deflector roll stackable,1227.6,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-225.0,2.644-225.0, Add-on kit deflector roll stackable,,FLOOR CARE SOLUTIONS / Add-on kit deflector roll stackable,,,,, Add-on kit deflector roll stackable, Add-on kit deflector roll stackable,,,2026-01-01 00:00:00,, Add-on kit deflector roll stackable,436.92,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-168.0,2.644-168.0, Add-on kit deflector roll stackable B100,,FLOOR CARE SOLUTIONS / Add-on kit deflector roll stackable B100,,,,, Add-on kit deflector roll stackable B100, Add-on kit deflector roll stackable B100,,,2026-01-01 00:00:00,, Add-on kit deflector roll stackable B100,379.36,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-977.0,2.643-977.0, Add-on kit drain hose ball valve BD 43,,FLOOR CARE SOLUTIONS / Add-on kit drain hose ball valve BD 43,,,,, Add-on kit drain hose ball valve BD 43, Add-on kit drain hose ball valve BD 43,,,2026-01-01 00:00:00,, Add-on kit drain hose ball valve BD 43,938.81,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-986.0,2.643-986.0, Add-on kit drain hose ball valve BD 50,,FLOOR CARE SOLUTIONS / Add-on kit drain hose ball valve BD 50,,,,, Add-on kit drain hose ball valve BD 50, Add-on kit drain hose ball valve BD 50,,,2026-01-01 00:00:00,, Add-on kit drain hose ball valve BD 50,938.81,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-139.0,2.644-139.0, Add-on kit emergency stop B100/B75,,FLOOR CARE SOLUTIONS / Add-on kit emergency stop B100/B75,,,,, Add-on kit emergency stop B100/B75, Add-on kit emergency stop B100/B75,,,2026-01-01 00:00:00,, Add-on kit emergency stop B100/B75,822.85,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-748.0,2.641-748.0, Add-on kit filling,,FLOOR CARE SOLUTIONS / Add-on kit filling,,,,, Add-on kit filling, Add-on kit filling,,,2026-01-01 00:00:00,, Add-on kit filling,546.5,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.642-552.0,2.642-552.0, Add-on kit hard surfaces carpet nozzle,,FLOOR CARE SOLUTIONS / Add-on kit hard surfaces carpet nozzle,,,,, Add-on kit hard surfaces carpet nozzle, Add-on kit hard surfaces carpet nozzle,,,2026-01-01 00:00:00,, Add-on kit hard surfaces carpet nozzle,10593.93,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-724.0,2.643-724.0, Add-on kit hour counter,,FLOOR CARE SOLUTIONS / Add-on kit hour counter,,,,, Add-on kit hour counter, Add-on kit hour counter,,,2026-01-01 00:00:00,, Add-on kit hour counter,368.76,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.039-269.0,4.039-269.0, Add-on kit liner holder,,FLOOR CARE SOLUTIONS / Add-on kit liner holder,,,,, Add-on kit liner holder, Add-on kit liner holder,,,2026-01-01 00:00:00,, Add-on kit liner holder,1140.38,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-851.0,2.643-851.0, Add-on kit metering cleaning agents B 25,,FLOOR CARE SOLUTIONS / Add-on kit metering cleaning agents B 25,,,,, Add-on kit metering cleaning agents B 25, Add-on kit metering cleaning agents B 25,,,2026-01-01 00:00:00,, Add-on kit metering cleaning agents B 25,7638.5,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.039-271.0,4.039-271.0, Add-on kit mop holder,,FLOOR CARE SOLUTIONS / Add-on kit mop holder,,,,, Add-on kit mop holder, Add-on kit mop holder,,,2026-01-01 00:00:00,, Add-on kit mop holder,620.12,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.039-270.0,4.039-270.0, Add-on kit pre-sweep unit,,FLOOR CARE SOLUTIONS / Add-on kit pre-sweep unit,,,,, Add-on kit pre-sweep unit, Add-on kit pre-sweep unit,,,2026-01-01 00:00:00,, Add-on kit pre-sweep unit,1374.22,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=4.039-368.0,4.039-368.0, Add-on kit pre-sweep unit,,FLOOR CARE SOLUTIONS / Add-on kit pre-sweep unit,,,,, Add-on kit pre-sweep unit, Add-on kit pre-sweep unit,,,2026-01-01 00:00:00,, Add-on kit pre-sweep unit,1737.44,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.641-364.0,2.641-364.0, Add-on kit protection sensor,,FLOOR CARE SOLUTIONS / Add-on kit protection sensor,,,,, Add-on kit protection sensor, Add-on kit protection sensor,,,2026-01-01 00:00:00,, Add-on kit protection sensor,11558.49,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.640-897.0,2.640-897.0, Add-on kit protection shield,,FLOOR CARE SOLUTIONS / Add-on kit protection shield,,,,, Add-on kit protection shield, Add-on kit protection shield,,,2026-01-01 00:00:00,, Add-on kit protection shield,17647.73,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.644-089.0,2.644-089.0, Add-on kit protection shield B150R/B200R,,FLOOR CARE SOLUTIONS / Add-on kit protection shield B150R/B200R,,,,, Add-on kit protection shield B150R/B200R, Add-on kit protection shield B150R/B200R,,,2026-01-01 00:00:00,, Add-on kit protection shield B150R/B200R,19597.6,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-695.0,2.643-695.0, Add-on kit protection shield glass pane,,FLOOR CARE SOLUTIONS / Add-on kit protection shield glass pane,,,,, Add-on kit protection shield glass pane, Add-on kit protection shield glass pane,,,2026-01-01 00:00:00,, Add-on kit protection shield glass pane,31284.49,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-944.0,2.643-944.0, Add-on kit protection shield height,,FLOOR CARE SOLUTIONS / Add-on kit protection shield height,,,,, Add-on kit protection shield height, Add-on kit protection shield height,,,2026-01-01 00:00:00,, Add-on kit protection shield height,23347.95,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
INDUSTRIAL EQUIPMENTS AND MATERIALS (STANDARDS AND CONSUMABLES),https://www.kaercher.com/ro/cautare-rezultate.html?query=2.643-696.0,2.643-696.0, Add-on kit protection shield low,,FLOOR CARE SOLUTIONS / Add-on kit protection shield low,,,,, Add-on kit protection shield low, Add-on kit protection shield low,,,2026-01-01 00:00:00,, Add-on kit protection shield low,22413.53,RON,,,,,,,,,,,,PCE,,1,7-15 zile,,,,,
